VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-12-01 00:00:52,2015-12-01 00:18:16,1,6.30,-73.978713989257812,40.724140167236328,1,N,-73.937141418457031,40.801902770996094,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2015-12-01 00:00:52,2015-12-01 00:15:21,1,3.39,-73.985618591308594,40.75286865234375,1,N,-73.977012634277344,40.789909362792969,1,14,0.5,0.5,3.06,0,0.3,18.36
2,2015-12-01 00:00:52,2015-12-01 00:09:02,1,2.12,-73.984077453613281,40.764915466308594,1,N,-73.974113464355469,40.791530609130859,1,9,0.5,0.5,2.58,0,0.3,12.88
1,2015-12-01 00:00:53,2015-12-01 00:11:59,1,2.30,-73.874229431152344,40.776405334472656,1,N,-73.982421875,40.763500213623047,2,10,0.5,0.5,0,0,0.3,11.3
2,2015-12-01 00:00:53,2015-12-01 00:03:46,5,1.17,-73.984291076660156,40.769950866699219,1,N,-73.995193481445313,40.754959106445313,1,5,0.5,0.5,1,0,0.3,7.3
2,2015-12-01 00:00:53,2015-12-01 00:05:16,1,.90,-73.981231689453125,40.763591766357422,1,N,-73.969741821289063,40.765216827392578,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2015-12-01 00:00:54,2015-12-01 00:05:25,1,.40,-73.982208251953125,40.756629943847656,1,N,-73.987472534179688,40.757129669189453,1,4.5,0.5,0.5,1.15,0,0.3,6.95
2,2015-12-01 00:00:54,2015-12-01 00:10:31,1,1.83,-73.988265991210937,40.746070861816406,1,N,-74.005523681640625,40.727630615234375,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2015-12-01 00:00:54,2015-12-01 00:11:29,1,1.62,-73.987037658691406,40.759349822998047,1,N,-73.97882080078125,40.744888305664062,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2015-12-01 00:00:54,2015-12-01 00:27:06,1,14.06,-73.7857666015625,40.645713806152344,1,N,-73.913116455078125,40.758121490478516,1,39,0.5,0.5,6,0,0.3,46.3
1,2015-12-01 00:00:55,2015-12-01 00:03:33,2,.20,-73.96722412109375,40.760116577148438,1,N,-73.963394165039063,40.758647918701172,1,3.5,0.5,0.5,1.2,0,0.3,6
1,2015-12-01 00:00:56,2015-12-01 00:14:56,2,2.10,-73.989913940429687,40.760654449462891,1,N,-73.981361389160156,40.741226196289063,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2015-12-01 00:00:56,2015-12-01 00:12:29,1,3.30,-73.965957641601562,40.761417388916016,1,N,-73.91925048828125,40.759963989257813,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2015-12-01 00:00:56,2015-12-01 00:03:00,1,.81,-73.97833251953125,40.783222198486328,1,N,-73.971893310546875,40.791904449462891,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2015-12-01 00:00:56,2015-12-01 00:18:11,4,4.15,-73.997215270996094,40.720638275146484,1,N,-73.95538330078125,40.684177398681641,1,16,0.5,0.5,3.46,0,0.3,20.76
2,2015-12-01 00:00:57,2015-12-01 00:07:37,1,1.61,-73.99755859375,40.746486663818359,1,N,-73.984603881835938,40.764347076416016,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2015-12-01 00:00:58,2015-12-01 00:03:52,2,.60,-73.983848571777344,40.770580291748047,1,N,-73.978302001953125,40.765880584716797,2,4,0.5,0.5,0,0,0.3,5.3
1,2015-12-01 00:00:59,2015-12-01 00:13:49,1,3.40,-73.992156982421875,40.754829406738281,1,N,-73.976051330566406,40.793857574462891,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2015-12-01 00:01:00,2015-12-01 00:03:16,1,.30,-73.980049133300781,40.743148803710938,1,N,-73.976577758789063,40.747837066650391,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2015-12-01 00:01:01,2015-12-01 00:12:43,1,6.30,-73.96990966796875,40.752876281738281,1,N,-74.017288208007813,40.710254669189453,1,19,0.5,0.5,5.05,0,0.3,25.35
2,2015-12-01 00:01:01,2015-12-01 00:27:31,5,12.47,0,0,1,N,0,0,2,36.5,0.5,0.5,0,0,0.3,37.8
1,2015-12-01 00:01:02,2015-12-01 00:20:02,2,10.70,-73.863548278808594,40.769962310791016,1,Y,-73.936141967773438,40.857196807861328,1,30.5,0.5,0.5,7.45,5.54,0.3,44.79
2,2015-12-01 00:01:03,2015-12-01 00:08:37,2,1.43,-73.987548828125,40.743579864501953,1,N,-73.983558654785156,40.758750915527344,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2015-12-01 00:01:04,2015-12-01 00:07:55,1,1.20,-74.001205444335938,40.733551025390625,1,N,-73.988014221191406,40.738502502441406,1,7,0.5,0.5,2.45,0,0.3,10.75
2,2015-12-01 00:01:04,2015-12-01 00:02:53,5,.17,-73.979156494140625,40.751148223876953,1,N,-73.97589111328125,40.749931335449219,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2015-12-01 00:01:04,2015-12-01 00:25:52,1,5.28,-73.9993896484375,40.743888854980469,1,N,-73.956138610839844,40.7205810546875,1,20.5,0.5,0.5,1.2,0,0.3,23
2,2015-12-01 00:01:04,2015-12-01 00:07:21,1,1.93,-73.952392578125,40.747779846191406,1,N,-73.928787231445313,40.753749847412109,2,8,0.5,0.5,0,0,0.3,9.3
2,2015-12-01 00:01:04,2015-12-01 00:29:18,6,18.24,-73.78900146484375,40.647228240966797,1,N,-73.958610534667969,40.720230102539062,1,50.5,0.5,0.5,10.36,0,0.3,62.16
2,2015-12-01 00:01:04,2015-12-01 00:06:56,1,1.30,-73.988082885742187,40.738548278808594,1,N,-74.001220703125,40.727760314941406,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2015-12-01 00:01:05,2015-12-01 00:07:34,1,1.20,-73.994194030761719,40.734634399414063,1,N,-73.994171142578125,40.746109008789063,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2015-12-01 00:01:05,2015-12-01 00:07:36,2,1.33,-73.987998962402344,40.743801116943359,1,N,-73.994972229003906,40.750198364257813,2,7,0.5,0.5,0,0,0.3,8.3
2,2015-12-01 00:01:05,2015-12-01 00:14:57,3,5.66,-74.005538940429687,40.745681762695313,1,N,-73.961288452148438,40.814838409423828,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2015-12-01 00:01:05,2015-12-01 00:21:35,4,5.09,-73.999725341796875,40.717754364013672,1,N,-73.922149658203125,40.688011169433594,1,18.5,0.5,0.5,4.95,0,0.3,24.75
2,2015-12-01 00:01:05,2015-12-01 00:29:35,1,6.37,-73.99224853515625,40.749080657958984,1,N,-73.932579040527344,40.697216033935547,1,24,0.5,0.5,5.06,0,0.3,30.36
2,2015-12-01 00:01:05,2015-12-01 00:12:22,5,2.83,-73.973396301269531,40.758499145507813,1,N,-74.003807067871094,40.737388610839844,1,11,0.5,0.5,3.08,0,0.3,15.38
2,2015-12-01 00:01:05,2015-12-01 00:05:21,2,.85,-73.988014221191406,40.760005950927734,1,N,-73.978805541992188,40.7667236328125,2,5,0.5,0.5,0,0,0.3,6.3
1,2015-12-01 00:01:06,2015-12-01 00:08:39,1,2.00,-73.998809814453125,40.729869842529297,1,N,-73.994651794433594,40.7518310546875,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2015-12-01 00:01:06,2015-12-01 00:22:46,1,8.10,-73.953643798828125,40.766971588134766,1,N,-73.996429443359375,40.690158843994141,2,25.5,0.5,0.5,0,0,0.3,26.8
1,2015-12-01 00:01:07,2015-12-01 00:26:08,1,6.40,-74.006439208984375,40.740478515625,1,N,-73.935401916503906,40.691020965576172,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2015-12-04 19:09:12,2015-12-04 19:27:10,1,1.40,-73.975318908691406,40.759754180908203,1,N,-73.987350463867188,40.759349822998047,2,12,1,0.5,0,0,0.3,13.8
1,2015-12-04 19:09:12,2015-12-04 19:17:09,1,1.40,-73.968612670898437,40.761898040771484,1,N,-73.955429077148438,40.776908874511719,1,7.5,1,0.5,0.1,0,0.3,9.4
2,2015-12-04 19:09:12,2015-12-04 19:35:27,5,3.35,-73.961128234863281,40.756923675537109,1,N,-73.999908447265625,40.737762451171875,1,17.5,1,0.5,0,0,0.3,19.3
2,2015-12-04 19:09:12,2015-12-04 19:31:55,6,2.80,-73.996910095214844,40.747440338134766,1,N,-73.965606689453125,40.768547058105469,1,15.5,1,0.5,2,0,0.3,19.3
2,2015-12-04 19:09:12,2015-12-04 19:30:06,1,1.84,-73.993438720703125,40.749923706054688,1,N,-73.975616455078125,40.764575958251953,1,13.5,1,0.5,3.06,0,0.3,18.36
2,2015-12-04 19:09:12,2015-12-04 19:43:58,1,10.97,-73.873245239257812,40.7740478515625,1,N,-73.974456787109375,40.675956726074219,1,35.5,1,0.5,7.46,0,0.3,44.76
2,2015-12-04 19:09:12,2015-12-04 19:30:53,1,2.92,-73.967704772949219,40.762786865234375,1,N,-73.969528198242188,40.763370513916016,1,15.5,1,0.5,3.46,0,0.3,20.76
2,2015-12-04 19:09:12,2015-12-04 19:15:01,1,1.06,-74.00872802734375,40.739349365234375,1,N,-74.006980895996094,40.723030090332031,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-12-04 19:09:12,2015-12-04 19:21:07,6,.92,-73.994720458984375,40.725013732910156,1,N,-73.983055114746094,40.722751617431641,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-12-04 19:09:13,2015-12-04 19:25:48,1,1.60,0,0,1,N,0,0,1,11.5,1,0.5,5,0,0.3,18.3
1,2015-12-04 19:09:13,2015-12-04 19:23:07,1,2.40,-73.991134643554687,40.735034942626953,1,N,-74.002670288085937,40.760578155517578,1,11.5,1,0.5,1,0,0.3,14.3
1,2015-12-04 19:09:13,2015-12-04 19:26:40,1,1.50,-73.961936950683594,40.767585754394531,1,N,-73.981986999511719,40.774883270263672,1,11.5,1,0.5,3.3,0,0.3,16.6
1,2015-12-04 19:09:13,2015-12-04 19:22:29,3,1.60,-73.954719543457031,40.773841857910156,1,N,-73.965827941894531,40.754138946533203,1,10,1,0.5,3.5,0,0.3,15.3
2,2015-12-04 19:09:13,2015-12-04 19:22:48,1,1.13,-73.966415405273437,40.764633178710937,1,N,-73.971946716308594,40.751422882080078,1,9.5,1,0.5,2.26,0,0.3,13.56
1,2015-12-04 19:09:14,2015-12-04 19:11:18,1,.40,-73.986152648925781,40.762496948242188,1,N,-73.982673645019531,40.767337799072266,1,3.5,1,0.5,1.3,0,0.3,6.6
1,2015-12-04 19:09:14,2015-12-04 19:17:14,2,.90,-73.965194702148438,40.763507843017578,1,N,-73.971176147460938,40.756618499755859,1,6.5,1,0.5,2.05,0,0.3,10.35
1,2015-12-04 19:09:14,2015-12-04 19:16:05,1,.60,-73.986625671386719,40.766616821289063,1,N,-73.9925537109375,40.758399963378906,1,6,1,0.5,1.55,0,0.3,9.35
1,2015-12-04 19:09:14,2015-12-04 19:11:16,1,.20,-73.981254577636719,40.764537811279297,1,N,-73.984016418457031,40.761917114257813,2,3.5,1,0.5,0,0,0.3,5.3
1,2015-12-04 19:09:14,2015-12-04 19:26:50,2,1.80,-73.986923217773437,40.745151519775391,1,N,-73.988616943359375,40.724288940429687,2,12,1,0.5,0,0,0.3,13.8
2,2015-12-04 19:09:14,2015-12-04 19:17:08,1,.57,-73.968330383300781,40.767471313476563,1,N,-73.971710205078125,40.760658264160156,2,6.5,1,0.5,0,0,0.3,8.3
2,2015-12-04 19:09:14,2015-12-04 19:28:31,1,2.01,-73.970138549804687,40.762466430664063,1,N,-73.990829467773437,40.743717193603516,1,13,1,0.5,2.96,0,0.3,17.76
2,2015-12-04 19:09:14,2015-12-04 19:12:56,1,.62,-73.994453430175781,40.766090393066406,1,N,-73.986518859863281,40.765800476074219,2,4.5,1,0.5,0,0,0.3,6.3
2,2015-12-04 19:09:14,2015-12-04 19:13:36,3,.69,-73.946846008300781,40.777576446533203,1,N,-73.955490112304688,40.778606414794922,2,5,1,0.5,0,0,0.3,6.8
1,2015-12-04 19:09:15,2015-12-04 19:23:02,1,2.00,-73.991409301757812,40.727287292480469,1,N,-74.0096435546875,40.705577850341797,1,11,1,0.5,3.2,0,0.3,16
1,2015-12-04 19:09:15,2015-12-04 19:30:09,1,2.70,-74.002899169921875,40.760410308837891,1,N,-73.993637084960938,40.730178833007813,2,15,1,0.5,0,0,0.3,16.8
1,2015-12-04 19:09:15,2015-12-04 19:33:46,1,2.10,-73.962783813476563,40.769622802734375,1,N,-73.982917785644531,40.744529724121094,1,15.5,1,0.5,3.45,0,0.3,20.75
1,2015-12-04 19:09:15,2015-12-04 19:19:58,1,1.30,-73.950904846191406,40.769401550292969,1,N,-73.966659545898438,40.767478942871094,2,8.5,1,0.5,0,0,0.3,10.3
1,2015-12-04 19:09:15,2015-12-04 19:27:45,1,2.30,-73.988494873046875,40.742717742919922,1,N,-73.995712280273437,40.764484405517578,1,13,1,0.5,2,0,0.3,16.8
1,2015-12-04 19:09:15,2015-12-04 19:31:13,1,1.80,-73.987045288085938,40.760906219482422,1,N,-73.979690551757812,40.744548797607422,1,14,1,0.5,1,0,0.3,16.8
2,2015-12-04 19:09:15,2015-12-04 19:58:39,6,17.32,-73.7767333984375,40.645290374755859,2,N,-73.97418212890625,40.756591796875,1,52,0,0.5,5.55,5.54,0.3,63.89
2,2015-12-04 19:09:15,2015-12-04 19:26:43,3,2.84,-73.999160766601563,40.754825592041016,1,N,-73.991828918457031,40.727226257324219,1,13,1,0.5,2.96,0,0.3,17.76
2,2015-12-04 19:09:15,2015-12-04 19:18:27,2,1.03,-73.981765747070312,40.758831024169922,1,N,-73.990966796875,40.750919342041016,1,7.5,1,0.5,1.86,0,0.3,11.16
2,2015-12-04 19:09:15,2015-12-04 19:34:53,1,1.34,-73.974418640136719,40.76361083984375,1,N,-73.993682861328125,40.761390686035156,1,15.5,1,0.5,4.32,0,0.3,21.62
1,2015-12-04 19:09:16,2015-12-04 19:13:06,1,.50,-73.998771667480469,40.734058380126953,1,N,-74.007720947265625,40.731998443603516,2,4.5,1,0.5,0,0,0.3,6.3
1,2015-12-04 19:09:16,2015-12-04 19:48:24,1,5.10,-73.974021911621094,40.750377655029297,1,N,-74.007270812988281,40.718048095703125,1,26.5,1,0.5,5.65,0,0.3,33.95
1,2015-12-04 19:09:16,2015-12-04 19:12:54,1,.50,-73.956901550292969,40.77850341796875,1,N,-73.954986572265625,40.773471832275391,1,3.5,1,0.5,1.05,0,0.3,6.35
1,2015-12-04 19:09:16,2015-12-04 19:22:17,1,1.20,-74.004188537597656,40.729866027832031,1,N,-73.986595153808594,40.722164154052734,1,9.5,1,0.5,2.25,0,0.3,13.55
2,2015-12-04 19:09:16,2015-12-04 19:11:56,2,.33,-73.978424072265625,40.757148742675781,1,N,-73.9779052734375,40.754959106445313,2,3.5,1,0.5,0,0,0.3,5.3
2,2015-12-04 19:09:16,2015-12-04 19:22:14,1,1.47,-73.975639343261719,40.755741119384766,1,N,-73.9871826171875,40.739177703857422,2,9.5,1,0.5,0,0,0.3,11.3
2,2015-12-04 19:09:16,2015-12-04 19:13:33,1,.37,-73.981864929199219,40.775417327880859,1,N,-73.979576110839844,40.773509979248047,1,4.5,1,0.5,1.26,0,0.3,7.56
1,2015-12-04 19:09:17,2015-12-04 19:18:11,1,1.40,-73.982192993164063,40.742996215820313,1,N,-73.9957275390625,40.726818084716797,1,7.5,1,0.5,1.85,0,0.3,11.15
1,2015-12-04 19:09:17,2015-12-04 19:19:37,1,.90,-73.973838806152344,40.758541107177734,1,N,-73.985710144042969,40.756099700927734,1,7.5,1,0.5,1.85,0,0.3,11.15
1,2015-12-04 19:09:17,2015-12-04 19:20:36,1,5.10,-74.014930725097656,40.7138671875,1,N,-73.980949401855469,40.659664154052734,1,16,1,0.5,7,5.54,0.3,30.34
1,2015-12-04 19:09:17,2015-12-04 19:18:48,2,1.50,-74.017257690429687,40.705287933349609,1,N,-74.009773254394531,40.719406127929688,2,8,1,0.5,0,0,0.3,9.8
1,2015-12-04 19:09:17,2015-12-04 19:45:13,1,7.30,-73.952018737792969,40.799068450927734,1,N,-73.98736572265625,40.737594604492188,1,28,1,0.5,5.95,0,0.3,35.75
1,2015-12-04 19:09:17,2015-12-04 19:27:37,1,6.70,-73.998291015625,40.764156341552734,1,Y,-74.000717163085938,40.676914215087891,1,21,1,0.5,5.67,5.54,0.3,34.01
1,2015-12-04 19:09:17,2015-12-04 19:52:19,1,10.60,-73.874534606933594,40.774070739746094,1,N,-73.982223510742188,40.768695831298828,1,37,1,0.5,6,5.54,0.3,50.34
2,2015-12-04 19:09:17,2015-12-04 19:22:59,1,1.18,-73.99676513671875,40.737415313720703,1,N,-73.994735717773437,40.750446319580078,1,9.5,1,0.5,2.26,0,0.3,13.56
2,2015-12-04 19:09:17,2015-12-04 19:38:23,1,3.93,-73.959487915039063,40.774089813232422,1,N,-73.985038757324219,40.727550506591797,1,19,1,0.5,2,0,0.3,22.8
1,2015-12-04 19:09:18,2015-12-04 19:17:57,1,.70,-73.9927978515625,40.727954864501953,1,N,-73.983192443847656,40.726661682128906,1,7,1,0.5,1,0,0.3,9.8
1,2015-12-04 19:09:18,2015-12-04 19:23:12,1,2.30,-73.971725463867188,40.759601593017578,1,N,-73.955223083496094,40.787605285644531,1,11.5,1,0.5,1.47,0,0.3,14.77
1,2015-12-04 19:09:18,2015-12-04 19:19:25,1,1.00,-73.987991333007812,40.761608123779297,1,N,-73.978187561035156,40.7515869140625,2,8,1,0.5,0,0,0.3,9.8
1,2015-12-04 19:09:18,2015-12-04 19:34:57,1,3.80,-73.992790222167969,40.743106842041016,1,N,-73.954086303710938,40.781612396240234,2,18,1,0.5,0,0,0.3,19.8
2,2015-12-04 19:09:18,2015-12-04 19:44:10,1,5.00,-73.933021545410156,40.795341491699219,1,N,-73.956398010253906,40.774085998535156,2,24,1,0.5,0,0,0.3,25.8
2,2015-12-04 19:09:18,2015-12-04 19:20:54,1,1.05,-73.981170654296875,40.759868621826172,1,N,-73.984519958496094,40.769477844238281,2,8.5,1,0.5,0,0,0.3,10.3
2,2015-12-04 19:09:18,2015-12-04 19:25:11,5,3.82,-74.001045227050781,40.729148864746094,1,N,-73.993934631347656,40.771232604980469,2,15,1,0.5,0,0,0.3,16.8
2,2015-12-04 19:09:18,2015-12-04 19:33:52,1,1.75,-73.973983764648438,40.759891510009766,1,N,-73.982223510742188,40.776851654052734,1,15,1,0.5,2,0,0.3,18.8
1,2015-12-04 19:09:19,2015-12-04 19:22:46,1,1.70,-73.981071472167969,40.762031555175781,1,N,-73.961593627929688,40.775753021240234,1,10,1,0.5,1,0,0.3,12.8
1,2015-12-04 19:09:19,2015-12-04 19:15:01,1,.70,-73.953895568847656,40.774871826171875,1,N,-73.96044921875,40.766002655029297,2,5.5,1,0.5,0,0,0.3,7.3
1,2015-12-04 19:09:19,2015-12-04 19:19:49,2,1.80,-73.980880737304688,40.781597137451172,1,N,-73.953712463378906,40.772987365722656,1,9.5,1,0.5,1.5,0,0.3,12.8
2,2015-12-04 19:09:19,2015-12-04 19:17:48,2,.76,-73.990791320800781,40.730430603027344,1,N,-73.980491638183594,40.73016357421875,1,7,1,0.5,1.76,0,0.3,10.56
2,2015-12-04 19:09:19,2015-12-04 19:30:25,1,5.38,-74.006195068359375,40.750034332275391,1,N,-73.96856689453125,40.696918487548828,1,20,1,0.5,5.45,0,0.3,27.25
2,2015-12-04 19:09:19,2015-12-04 19:18:56,1,1.43,-74.003890991210937,40.707660675048828,1,N,-74.005149841308594,40.718898773193359,1,8,1,0.5,4,0,0.3,13.8
1,2015-12-04 19:09:20,2015-12-04 19:15:46,1,1.20,-73.967498779296875,40.758716583251953,1,N,-73.957618713378906,40.773738861083984,1,6.5,1,0.5,1.65,0,0.3,9.95
1,2015-12-04 19:09:20,2015-12-04 19:17:44,1,1.60,-73.969169616699219,40.766960144042969,1,N,-73.94952392578125,40.777153015136719,2,7.5,1,0.5,0,0,0.3,9.3
1,2015-12-04 19:09:20,2015-12-04 19:17:15,1,.80,-73.986961364746094,40.771293640136719,1,N,-73.991058349609375,40.76055908203125,1,7,1,0.5,1.75,0,0.3,10.55
2,2015-12-04 19:09:20,2015-12-04 19:16:01,1,1.19,-73.960678100585938,40.761451721191406,1,N,-73.949729919433594,40.776580810546875,1,6.5,1,0.5,2.08,0,0.3,10.38
2,2015-12-04 19:09:20,2015-12-04 19:20:28,1,1.04,-73.96038818359375,40.773086547851563,1,N,-73.969932556152344,40.7601318359375,1,8,1,0.5,1.96,0,0.3,11.76
2,2015-12-04 19:09:20,2015-12-04 19:36:08,5,2.59,-73.972518920898437,40.756500244140625,1,N,-73.997398376464844,40.729835510253906,1,17,1,0.5,5.64,0,0.3,24.44
2,2015-12-04 19:09:20,2015-12-04 19:16:24,2,1.21,-73.960441589355469,40.781608581542969,1,N,-73.978958129882813,40.789531707763672,2,7,1,0.5,0,0,0.3,8.8
2,2015-12-04 19:09:20,2015-12-04 19:27:54,2,2.51,-73.968635559082031,40.754623413085938,1,N,-73.99224853515625,40.725257873535156,1,13,1,0.5,2.96,0,0.3,17.76
1,2015-12-04 19:09:21,2015-12-04 19:24:21,1,1.40,-73.996040344238281,40.726203918457031,1,N,-73.981399536132812,40.728950500488281,1,10.5,1,0.5,2.46,0,0.3,14.76
1,2015-12-04 19:09:21,2015-12-04 19:38:01,1,4.60,-73.997467041015625,40.724071502685547,1,N,-73.964126586914062,40.719371795654297,1,21,1,0.5,4.55,0,0.3,27.35
1,2015-12-04 19:09:21,2015-12-04 19:14:59,1,.80,-73.961112976074219,40.765087127685547,1,N,-73.957138061523438,40.774467468261719,1,5.5,1,0.5,1.45,0,0.3,8.75
2,2015-12-04 19:09:21,2015-12-04 19:34:59,1,5.26,-73.948135375976563,40.783275604248047,1,N,-73.989425659179687,40.730079650878906,1,21,1,0.5,5.7,0,0.3,28.5
2,2015-12-04 19:09:21,2015-12-04 19:15:04,1,.84,-74.011947631835938,40.713520050048828,1,N,-74.017631530761719,40.707988739013672,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-12-04 19:09:21,2015-12-04 19:35:02,1,7.45,-74.011444091796875,40.71417236328125,1,N,-73.967086791992187,40.803535461425781,1,25,1,0.5,5.36,0,0.3,32.16
1,2015-12-04 19:09:22,2015-12-04 19:21:17,1,.90,-73.971054077148438,40.760543823242188,1,N,-73.979385375976562,40.750041961669922,1,8.5,1,0.5,2.05,0,0.3,12.35
2,2015-12-04 19:09:22,2015-12-04 19:28:45,1,.98,-73.972991943359375,40.758750915527344,1,N,-73.987556457519531,40.755908966064453,2,12,1,0.5,0,0,0.3,13.8
2,2015-12-04 19:09:22,2015-12-04 19:15:57,1,.35,-73.976760864257813,40.754070281982422,1,N,-73.973968505859375,40.755851745605469,1,5.5,1,0.5,1.46,0,0.3,8.76
1,2015-12-04 19:09:23,2015-12-04 19:27:42,1,8.70,-73.872505187988281,40.774223327636719,1,N,-73.965309143066406,40.690101623535156,2,25.5,1,0.5,0,0,0.3,27.3
1,2015-12-04 19:09:23,2015-12-04 19:18:17,3,.30,-73.98681640625,40.758956909179688,1,N,-73.987312316894531,40.756172180175781,2,6.5,1,0.5,0,0,0.3,8.3
1,2015-12-04 19:09:23,2015-12-04 19:20:50,1,1.00,-73.973136901855469,40.764301300048828,1,N,-73.987457275390625,40.765495300292969,2,7.5,1,0.5,0,0,0.3,9.3
2,2015-12-04 19:09:23,2015-12-04 19:14:31,6,.79,-73.954986572265625,40.779575347900391,1,N,-73.945075988769531,40.7735595703125,2,5.5,1,0.5,0,0,0.3,7.3
2,2015-12-04 19:09:23,2015-12-04 19:34:06,2,6.03,-73.999526977539062,40.721446990966797,1,N,-73.927841186523438,40.682098388671875,2,21,1,0.5,0,0,0.3,22.8
2,2015-12-04 19:09:23,2015-12-04 19:24:41,1,1.73,-73.974525451660156,40.752769470214844,1,N,-73.988510131835938,40.731410980224609,1,11,1,0.5,1,0,0.3,13.8
1,2015-12-04 19:09:24,2015-12-04 19:19:33,1,2.80,-73.966743469238281,40.761264801025391,1,N,-73.956405639648437,40.747642517089844,1,10.5,1,0.5,2.45,0,0.3,14.75
1,2015-12-04 19:09:24,2015-12-04 19:16:04,1,.90,-73.974601745605469,40.761772155761719,1,N,-73.963668823242188,40.754661560058594,1,6,1,0.5,1.56,0,0.3,9.36
1,2015-12-04 19:09:24,2015-12-04 19:45:00,1,9.20,-73.862442016601563,40.768939971923828,1,N,-73.955192565917969,40.766178131103516,1,31.5,1,0.5,7.75,5.54,0.3,46.59
2,2015-12-04 19:09:24,2015-12-04 19:20:28,1,1.15,-73.987297058105469,40.738849639892578,1,N,-73.993057250976563,40.747940063476562,1,8.5,1,0.5,2.06,0,0.3,12.36
2,2015-12-04 19:09:24,2015-12-04 19:20:57,1,1.46,-73.966598510742188,40.753181457519531,1,N,-73.98333740234375,40.743770599365234,2,9,1,0.5,0,0,0.3,10.8
2,2015-12-04 19:09:24,2015-12-04 19:29:21,1,3.04,-73.984176635742187,40.760150909423828,1,N,-74.004058837890625,40.721691131591797,2,14.5,1,0.5,0,0,0.3,16.3
2,2015-12-04 19:09:24,2015-12-04 19:33:44,1,3.61,-73.986076354980469,40.740779876708984,1,N,-73.953773498535156,40.785049438476563,1,18,1,0.5,2.25,0,0.3,22.05
2,2015-12-04 19:09:24,2015-12-04 19:19:49,1,.86,-73.97906494140625,40.764278411865234,1,N,-73.982505798339844,40.77154541015625,2,7.5,1,0.5,0,0,0.3,9.3
2,2015-12-04 19:09:24,2015-12-04 19:13:26,1,.63,-73.982093811035156,40.775741577148438,1,N,-73.979400634765625,40.78369140625,1,5,1,0.5,1.36,0,0.3,8.16
1,2015-12-04 19:09:25,2015-12-04 19:56:57,1,12.70,-73.874641418457031,40.774055480957031,1,N,-73.995819091796875,40.723407745361328,1,42,1,0.5,9.85,5.54,0.3,59.19
1,2015-12-04 19:09:25,2015-12-04 19:23:01,2,1.40,-74.003257751464844,40.707981109619141,1,N,-73.992401123046875,40.724597930908203,1,10,1,0.5,2.35,0,0.3,14.15
2,2015-12-04 19:09:25,2015-12-04 19:09:47,3,.00,-73.97894287109375,40.762393951416016,2,N,-73.978782653808594,40.762378692626953,1,52,0,0.5,11.67,5.54,0.3,70.01
2,2015-12-04 19:09:25,2015-12-04 19:28:19,1,3.58,-73.999305725097656,40.725055694580078,1,N,-73.961296081542969,40.719203948974609,1,15.5,1,0.5,2,0,0.3,19.3
2,2015-12-04 19:09:25,2015-12-04 19:22:27,1,1.05,-73.99078369140625,40.738578796386719,1,N,-73.980560302734375,40.730518341064453,1,9,1,0.5,1.5,0,0.3,12.3
2,2015-12-04 19:09:25,2015-12-04 19:19:17,2,1.37,-73.9959716796875,40.741878509521484,1,N,-73.993270874023438,40.754940032958984,2,8,1,0.5,0,0,0.3,9.8
2,2015-12-04 19:09:25,2015-12-04 19:34:24,1,1.06,0,0,1,N,0,0,2,15,1,0.5,0,0,0.3,16.8
2,2015-12-04 19:09:25,2015-12-04 19:30:22,1,2.56,-73.968902587890625,40.754379272460938,1,N,-73.994400024414063,40.727653503417969,1,14,1,0.5,3.16,0,0.3,18.96
2,2015-12-04 19:09:25,2015-12-04 19:12:16,1,.65,-74.002220153808594,40.755641937255859,1,N,-74.004051208496094,40.750965118408203,2,4,1,0.5,0,0,0.3,5.8
1,2015-12-04 19:09:26,2015-12-04 19:22:36,1,2.10,-73.947731018066406,40.770648956298828,1,N,-73.978439331054687,40.777969360351563,1,11,1,0.5,1,0,0.3,13.8
